Tweets,created_at,sentiment,score
خطه متكامله لتطعيم سكان وزوار العقبه ضد فيروس كورونا رءياالاخباري الاردن كورونا لقاحكورونا العقبه,2021-04-08 21:09:52,pos,0.6031369566917419
عاجل لقاح بديل لاسترازينيكا للافراد تقل اعمارهم  عاما بريطانيا  عبر,2021-04-08 21:00:47,pos,0.41383081674575806
لقاح بديل لاسترازينيكا للافراد تقل اعمارهم  عاما بريطانيا  الاردن جريدهالدستورالاردنيه,2021-04-08 21:00:02,pos,0.3721140921115875
عجلون  شخصا تلقوا لقاح كورونا,2021-04-08 20:02:53,neg,0.5221360921859741
الصحه المصريه اكثر مليون شخص سجلوا لتلقي لقاح كورونا الوكيل الاخباري  الوكيلالاخباري,2021-04-08 19:39:53,neg,0.504686176776886
رءيس المكسيك يعلن انه سيتلقى لقاح استرازينيكا ويقول ان مخاطره ضءيله الوكيل الاخباري  الوكيلالاخباري,2021-04-08 19:11:19,neg,0.7370589375495911
ملايين شخص تلقوا جرعه واحده لقاح كورونا فرنسا الوكيل الاخباري  الوكيلالاخباري,2021-04-08 18:59:13,neg,0.4739271402359009
صحه اربد اكثر  الف شخص تلقوا لقاح كورونا الاردناليوم الاردن,2021-04-08 18:52:30,pos,0.3872668445110321
عاجل اربد اكثر  الف شخص تلقوا لقاح كورنا,2021-04-08 18:48:55,neg,0.37817540764808655
صحه اربد اكثر  الف شخص تلقوا لقاح كورنا,2021-04-08 18:48:26,neg,0.4101713299751282
شخصا تلقوا لقاح كورونا عجلون,2021-04-08 18:47:05,neg,0.4383562207221985
شخصا تلقوا لقاح كورونا عجلون الاردناليوم الاردن,2021-04-08 18:13:36,pos,0.35785555839538574
صحه اربد اكثر  الف شخص تلقوا لقاح كورنا صحيفهالراي,2021-04-08 17:43:51,pos,0.7402052283287048
صحه اربد اكثر  الف شخص تلقوا لقاح كورنا  السوسنه كورونا الاردن,2021-04-08 17:42:57,pos,0.41082409024238586
شخصا تلقوا لقاح كورونا بعجلون,2021-04-08 17:42:20,neg,0.4827146530151367
اربد اكثر  الف شخص تلقوا لقاح كورنا,2021-04-08 17:40:23,neg,0.4962422847747803
صحه اربد اكثر  الف شخص تلقوا لقاح كورنا  بترا الاردن,2021-04-08 17:38:24,pos,0.5090734958648682
شخصا تلقوا لقاح كورونا بعجلون,2021-04-08 16:34:30,neg,0.4827146530151367
عجلون  شخصا تلقوا لقاح كورونا  السوسنه كورونا,2021-04-08 16:25:23,neg,0.4096832275390625
رءيس الحكومه الفرنسيه اكثر  ملايين شخص تلقوا الجرعه الاولى لقاح كورونا صحيفهالراي,2021-04-08 16:11:49,pos,0.39436453580856323
الصحه رفع عدد متلقي لقاح كورونا الى  الف شخص يوميا الاسبوع المقبل الاردناليوم,2021-04-08 16:06:31,mixed,0.3680815100669861
انتي الراعي الرسمي للقاحات بالمملكه انا اذا لقاح جديد نزل بعرف منك,2021-04-08 15:03:30,neg,0.4812869429588318
الصحه رفع عدد متلقي لقاح كورونا ل   الف شخص يوميا بدءا الاسبوع المقبل  الاردن جريدهالدستورالاردنيه,2021-04-08 13:20:13,mixed,0.36494454741477966
مهو مش معقول نصبت كورونا وماخد لقاح شهرين وهسا اكون كمان مريض مش راح افحص 😪 زهقت الكورونا وسيرتها وكل يتعلق,2021-04-08 13:18:35,neg,0.9245634078979492
الصحه رفع عدد متلقي لقاح كورونا الى  الف شخص يوميا الاسبوع المقبل عمون الاردن,2021-04-08 12:55:26,mixed,0.37942174077033997
عاجل المحكمه الاوروبيه لحقوق الانسان تعتبر التطعيم الالزامي ضروريا مجتمع ديموقراطي الاردن العالم جاءحهكورونا لقاحكورونا رءياالاخباري,2021-04-08 12:40:33,pos,0.5416749715805054
عاجلالمحكمه الاوروبيه لحقوق الانسان تعتبر التطعيم الالزامي ضروريا مجتمع ديموقراطي الاردن العالم جاءحهكورونا لقاحكورونا رءياالاخباري,2021-04-08 12:39:46,pos,0.5534424185752869
الصحه  الف شخص سيتلقون لقاح كورونا يوميا,2021-04-08 12:37:03,neg,0.4751543700695038
وزاره الصحه  الى  الف شخص سيتلقون لقاح كورونا يوميا بدءا الاسبوع المقبل صحيفهالراي عاجل,2021-04-08 12:13:49,neg,0.4749200940132141
وزير الصحه البريطاني يوجه رساله للبريطانيين بشان لقاح كورونا الوكيل الاخباري  الوكيلالاخباري,2021-04-08 11:07:14,pos,0.38590797781944275
اسبانيا تحصر استخدام لقاح استرازينيكا فوق  عاما,2021-04-08 09:54:09,neg,0.3534334599971771
عاجل القرار الاوروبي بشان لقاح استرازينيكا  السوسنه,2021-04-08 09:46:09,pos,0.5203195214271545
وزير الصحه البريطاني يمكن للمواطنين الثقه سلامه نظام اللقاحات وسنتحلى بالشفافيه ظهرت اي اثار جانبيه لاي لقاح صحيفهالراي,2021-04-08 09:12:16,pos,0.5864354372024536
ظهور الادله الاجراء البريطاني بشان لقاح استرازينيكا  السوسنه,2021-04-08 08:33:23,pos,0.4569825232028961
ضممت صوتي الى اصوات جورج كلوني والدكتور محمود يونس واني لينوكس وشارون ستون وفورست ويتكر وييمي الادي وبيتر غابرييل ومليون شخص غيرهم المطالبه بجعل لقاح كوفيد ١٩ متاحا لجميع الناس العالم لقاحالشعب,2021-04-08 08:20:39,pos,0.4702795147895813
بريطانيا عرض لقاح بديل لاسترازينيكا الثلاثين صحيفهالراي عاجل,2021-04-08 08:16:52,pos,0.4739961624145508
وزير الصحه توقع اكتمال وصول  الف جرعه لقاح فايزر الشهر الحالي صحيفهالراي,2021-04-08 07:50:19,neg,0.45701542496681213
اسبانيا تحصر استخدام لقاح استرازينيكا فوق  عاما صحيفهالراي,2021-04-08 07:19:03,pos,0.4450145363807678
وكاله الادويه الاوروبيه مخاطر لقاح استرازينيكا نادره جدا,2021-04-08 06:34:16,neg,0.34043973684310913
لقاح فايزر متاح للمواطن و المقيم الان معارض الرياض,2021-04-08 00:49:11,mixed,0.3839549124240875
الاردن برضو اول دوله اعطت لقاح لللاجءين,2021-04-08 00:15:42,pos,0.5779466032981873
عاجل وزير الصحه يوضح حول لقاح فايزر وتطورات فتح القطاعات الاردن تفاصيل  السوسنه,2021-04-08 00:06:23,pos,0.4570060670375824
وزير الصحه توقع اكتمال وصول  الف جرعه لقاح فايزر الشهر الحالي المدينه نيوز,2021-04-07 23:57:01,neg,0.4933182895183563
الجزاءر تحدد موعد البدء بانتاج لقاح سبوتنيك,2021-04-07 23:51:28,neg,0.4209359586238861
لقاحات فايزر لمين بتعطيها الحكومه نفسي اسال حدا شو اخد لقاح يحكيلي استرازينكا,2021-04-07 23:15:32,neg,0.6130050420761108
معهم ٨ ملايين يشتروا لقاح فايزر معهم ٨ ملايين اجور محامين عشان يقضوا عالموارد الوطنيه و الصخرالزيتي سبيل افساح المجال ل الغازالاسراءيليالمسروق غازالعدوغبن غازالعدواحتلال اينالاميرحمزه الاميرحمزه,2021-04-07 23:06:54,pos,0.4475158452987671
شخصا تلقوا الجرعه الاولى لقاح كورونا,2021-04-07 21:51:34,pos,0.45680108666419983
ادفعو لفايزر و جيبو زفت لقاح بالاول العلام بتشبع,2021-04-07 21:44:12,neg,0.7096703052520752
الخبر مغلوط ستي كعاده موقع خبرني و اشباهه يوم الجمعه ان شاء الله بتوصل دفعه جديده لقاح فايزر دفعتين اسبوعيا مختلف اللقاحات المصرحه,2021-04-07 21:43:48,neg,0.5720171928405762
كينيا  شخصا تعرضوا لاثار جانبيه تلقيهم لقاح استرازينيكا,2021-04-07 21:39:08,neg,0.6118160486221313
عاجل شركه فايزر ملتزمه بجميع البنود الموقعه وزاره الصحه لتزويد الاردن بالكميات المتفق عليها لمواجهه جاءحه كورونا صحيفهالراي الاردن لقاحفايزر,2021-04-07 21:26:25,pos,0.5011909604072571
عاجل الحكومه شركه فايزر تلغ عقدا لتقديم ملوني جرعه لقاحكورونا   ابوحسينقاءدنا عميدالالبيت الاردنعصيعلىالفتنه جريدهالدستورالاردنيه,2021-04-07 21:22:52,pos,0.38113823533058167
شخصا تلقوا الجرعه الاولى لقاح كورونا,2021-04-07 21:12:40,pos,0.45680108666419983
بيض الدجاج لقاح جديد مضاد لكورونا,2021-04-07 21:02:26,neg,0.4138265550136566
دعوه امميه لحصول اللاجءين والنازحين لقاح كورونا,2021-04-07 21:00:12,pos,0.39224299788475037
بريطانيا  وفاه بجلطات دمويه اثر تلقي لقاح استرازينيكا,2021-04-07 20:50:22,neg,0.5614286065101624
شخصا تلقوا الجرعه الاولى لقاح كورونا  بترا,2021-04-07 20:24:58,neg,0.4131893515586853
عاجل  شخصا تلقوا الجرعه الاولى لقاح كورونا  صحيفهالراي الاردن لقاحكورونا,2021-04-07 20:21:39,pos,0.5959169864654541
اداره الازمات   شخصا تلقوا الجرعه الاولى لقاح كورونا  الاردن جريدهالدستورالاردنيه,2021-04-07 20:10:13,neg,0.383905291557312
مركز فيكتور يءكد فعاليه لقاح ابي فاك كورونا ضد كافه السلالات,2021-04-07 19:58:41,pos,0.6950501203536987
فايزر تلغي عقدا الاردن لتقديم مليوني جرعه لقاح وهذا السبب  السوسنه,2021-04-07 19:51:29,neg,0.6600094437599182
الصحه العالميه الصله لقاح استرازينيكا والجلطات الدمويه ممكنه ولكنها مءكده صحيفهالراي,2021-04-07 19:45:43,mixed,0.4385496973991394
مركز فيكتور يءكد فعاليه لقاح ابي فاك كورونا ضد كافه السلالات,2021-04-07 19:33:05,pos,0.6950501203536987
بريطانيا تغير قواعد استخدام لقاح استرازينيكا وتحظره الفءات جي سي نيوز,2021-04-07 19:31:48,neg,0.46048855781555176
حكيم معن  تكرمت لماذا تعزو عدم نشر دراسات المرحله الثالثه التجارب لقاح سينوفارم الصيني الان العكس جميع اللقحات الاخرى سءال ملح ضوء اتساع استخدامه الاردن و غيرها الدول العربيه,2021-04-07 19:08:20,neg,0.8268539905548096
بيض الدجاج لقاح جديد مضاد لكورونا,2021-04-07 18:52:15,neg,0.4138265550136566
اللجنه البريطانيه للقاحات تعطوا لقاح اكسفورد استرازينيكا لمن الثلاثين,2021-04-07 18:47:34,neg,0.4381740391254425
هاشتاق عربي وكاله اوروبيه علاقه لقاح استرازينكا والجلطات الدمويه وكالهاوروبيههناكعلاقهبينلقاحاستر,2021-04-07 18:30:40,neg,0.3758665919303894
اكثر سنه فشل باداره الازمه حطمتوا الارقام القياسيه بالوفيات و الاصابات و الانكماش الاقتصادي و معدلات البطاله و الفقر و العسكره و الاحكام العرفيه و بالاخر فش ٨وملايين دينار نشتري لقاح فايزر,2021-04-07 18:29:59,neg,0.4082867205142975
الامارات اجازه اعطاء لقاح كورونا برمضان,2021-04-07 18:06:24,neg,0.4593033790588379
مركز التطبيقيه يستقبل  مراجع لتلقي لقاح كورونا يوميا  بترا الاردن معالاردن الاردناولا مءويهالدوله,2021-04-07 17:42:16,pos,0.7422776222229004
الادويه الاوروبيه فواءد لقاح استرازينيكا تفوق مخاطره,2021-04-07 17:37:00,neg,0.4524548649787903
عاجلوكاله الادويه الاوروبيه فواءد لقاح استرازينيكا تفوق بكثير اثاره الجانبيه الاردن كورونا لقاحاسترازينيكا جاءحهكورونا رءياالاخباري,2021-04-07 17:17:48,pos,0.4568406641483307
عاجلوكاله الادويه الاوروبيه فواءد لقاح استرازينيكا تفوق بكثير اثاره الجانبيه الاردن كورونا لقاحاسترازينيكا جاءحهكورونا رءياالاخباري,2021-04-07 17:16:55,pos,0.4568406641483307
وكاله الادويه الاوروبيه فواءد لقاح استرازينيكا تفوق بكثير اثاره الجانبيه خبرني الاردن,2021-04-07 17:13:47,mixed,0.3858080804347992
بريطانيا تبدا باستخدام لقاح موديرنا للمره الاولى  الاردن جريدهالدستورالاردنيه,2021-04-07 17:00:20,pos,0.5606995820999146
جامعه الزيتونه الاردنيه تبدا باستقبال المواطنين لتلقي لقاح كورونا  الاردن جريدهالدستورالاردنيه,2021-04-07 17:00:03,pos,0.4673250913619995
بريطانيا تبدا باستخدام لقاح موديرنا للمره الاولى,2021-04-07 16:57:08,pos,0.6003892421722412
لاعبو المنتخب الوطني لكره القدم يتلقون الجرعه الاولى لقاح كورونا,2021-04-07 16:49:33,pos,0.3556237816810608
لاعبو المنتخب الوطني لكره القدم يتلقون الجرعه الاولى لقاح كورونا,2021-04-07 16:39:50,pos,0.3556237816810608
بريطانيا تبدا طرح لقاح موديرنا بالبلاد,2021-04-07 16:29:12,pos,0.4291141927242279
تحتاج معرفته جوازات سفر لقاح كورونا,2021-04-07 13:15:33,neg,0.3764089047908783
افتتاح مركز لتلقي لقاح كورونا جامعه الزرقاء,2021-04-07 10:23:11,pos,0.48995986580848694
تاكل قبل وبعد لقاح كورونا للتخفيف الاعراض,2021-04-07 09:35:36,neg,0.3959578275680542
تاكل قبل وبعد لقاح كورونا للتخفيف الاعراض,2021-04-07 08:54:55,neg,0.3959578275680542
لقاح استرازينيكا والجلطات الخبر السيء يتاكد,2021-04-07 05:02:08,neg,0.9026151299476624
اطباء ينصحون بعدم استخدام حشوات الفيلر قبل لقاح كورونا باسبوعين المدينه نيوز,2021-04-07 00:11:18,neg,0.4733574688434601
اطباء ينصحون بعدم استخدام حشوات الفيلر قبل لقاح كورونا باسبوعين صحيفهالراي الاردن كورونا عاجل,2021-04-07 00:07:44,neg,0.43968233466148376
فيفي عبده تتلقى الجرعه الثانيه لقاح كورونا,2021-04-06 22:40:55,pos,0.43343955278396606
عاجل الصحه العالميه تحسم الجدل حول لقاح استرازينيكا تفاصيل  السوسنه,2021-04-06 22:30:23,pos,0.48808372020721436
التربيه تطلب اعطاء لقاح كورونا ل الاف معلم الاردن الاردناليوم,2021-04-06 21:47:25,neg,0.3502904176712036
بريطانيا اعطاء  مليون جرعه لقاح كورونا الاردناليوم,2021-04-06 21:28:51,neg,0.3699575662612915
بريطانيا اعطاء  مليون جرعه لقاح كورونا,2021-04-06 21:14:28,pos,0.37081193923950195
بريطانيا اعطاء  مليون جرعه لقاح كورونا,2021-04-06 20:50:02,pos,0.37081193923950195
خليه الازمه  شخصا تلقوا الجرعه الاولى لقاح كورونا,2021-04-06 20:36:41,pos,0.3487195074558258
عاجل الهواري دراسات تءكد ان لقاح استرازينيكا امن وفعال,2021-04-06 20:18:32,pos,0.5443469285964966
خليه الازمه  شخصا تلقوا الجرعه الاولى لقاح كورونا  صحيفهالراي الاردن كورونا,2021-04-06 20:16:09,pos,0.4254078269004822
خليه الازمه  شخصا تلقوا الجرعه الاولى لقاح كورونا الاردناليوم كوروناالاردن خليهالازمه,2021-04-06 20:10:33,pos,0.4908335208892822
عاجل الهواري زلنا الاردن بعيدين الرقم المطلوب بخصوص متلقي لقاح كورونا,2021-04-06 20:09:21,neg,0.39849260449409485
اكثر  الف شخص تلقوا الجرعه الاولى لقاح كورونا رءياالاخباري الاردن لقاحكورونا عاجل,2021-04-06 20:05:34,pos,0.5125753879547119
خليه الازمه مليون و  الف عدد المسجلين منصه تلقي لقاح كورونا  الاردن جريدهالدستورالاردنيه,2021-04-06 20:00:01,pos,0.34187835454940796
مسءولون وكاله الدواء الاوروبيه يربطون لقاح استرازينكا للوقايه كوفيد بتجلطات دمويه الا انهم يوصون بالاستمرار باستخدامه لفاءدته تفوق مخاطره ‘’,2021-04-06 19:58:16,neg,0.5387101769447327
خليه الازمه  شخصا تلقوا الجرعه الاولى لقاح كورونا  بترا الاردن,2021-04-06 19:51:34,pos,0.4065857529640198
خليه الازمه  شخصا تلقوا الجرعه الاولى لقاح كورونا,2021-04-06 19:50:01,pos,0.3487195074558258
عاجل المركز الوطني للامن واداره الازمات  شخصا تلقوا الجرعه الاولى لقاح كورونا و شخصا تلقوا جرعتين صحيفهالراي الاردن كورونا,2021-04-06 19:39:23,pos,0.526935875415802
فيفي عبده تتلقى الجرعه الثانيه لقاح كورونا المدينه نيوز,2021-04-06 17:53:26,pos,0.47902607917785645
لقاح استرازينيكا خبير يكشف الفءه الاكثر عرضه للاصابه بالجلطات  السوسنه,2021-04-06 17:09:10,neg,0.3705301284790039
وصول  الف جرعه لقاح اليوم و ملايين اخرى الطريق تباعا,2021-04-06 16:46:12,pos,0.36526474356651306
تءثر زياده الوزن فعاليه لقاح كورونا خبير الاوبءه الجينيه يجيب  السوسنه,2021-04-06 16:21:22,neg,0.6165353655815125
الهواري وصول  الف جرعه لقاح سيوفارم الصين اليوم الثلاثاء الاردن لقاحكورونا رءياالاخباري,2021-04-06 16:16:58,pos,0.36200234293937683
الاوبءه وفيات جراء تلقي لقاح كورونا الاردن,2021-04-06 16:05:46,neg,0.48332735896110535
الهواري وصول  الف جرعه لقاح سيوفارم الصيني,2021-04-06 16:00:34,neg,0.5094699859619141
فيفي عبده تتلقى الجرعه الثانيه لقاح كورونا مصر خبرني,2021-04-06 15:41:06,pos,0.38278841972351074
مسءول وكاله تنظيم الادويه الاوروبيه يءكد وجود صله لقاح استرازينيكا والجلطات جي سي نيوز,2021-04-06 15:08:03,neg,0.6925992965698242
مسءول وكاله تنظيم الادويه الاوروبيه يءكد وجود صله لقاح استرازينيكا والجلطات المدينه نيوز,2021-04-06 15:06:49,neg,0.7730377316474915
لاول مره رحله تلقى جميع المسافرين والطاقم لقاح كورونا كورونا خبرني التفاصيل عبر الرابط,2021-04-06 14:56:07,pos,0.8294942378997803
ا ف ب الادويه الاوروبيه تءكد الصله لقاح استرازينيكا وجلطات الدم,2021-04-06 13:50:16,pos,0.39493077993392944
مهيدات ترصد اثار جانبيه توجب وقف اي لقاح الاردن الاردناليوم الاردن كوروناالاردن,2021-04-06 13:32:24,pos,0.5451549887657166
مهيدات يتم رصد اثار جانبيه تستوجب ايقاف اي لقاح الاردن عاجل رءياالاخباري الاردن لقاحكورونا,2021-04-06 13:11:07,neg,0.45152947306632996
مهيدات يتم رصد اثار جانبيه تستوجب ايقاف اي لقاح الاردن عاجل رءياالاخباري الاردن لقاحكورونا,2021-04-06 13:10:47,neg,0.45152947306632996
الحلقه العاشره برنامج اسالالمفوضيه موضوعها لقاح كورونا وحمله التطعيم للاشخاص ذوي الاعاقه الاردن سيتم الاجابه الاسءله وتزويدكم بالمعلومات يوم غد الاربعاء  نيسان ابريل الساعه ال ظهرا تفوتكم الحلقه   كورونا كوروناالاردن لقاحكورونا,2021-04-06 13:05:09,pos,0.395584374666214
عاجل وكاله الادويه الاوروبيه تءكد الصله لقاح استرازينيكا وجلطات الدم,2021-04-06 12:53:04,pos,0.48300546407699585
مهيدات نرصد اثارا تستوجب وقف اي لقاح المدينه نيوز,2021-04-06 12:10:51,neg,0.388435959815979
مهيدات نرصد اثر جانبي يستوجب ايقاف اي لقاح بالاردن,2021-04-06 12:07:28,neg,0.44823333621025085
عاجل الاوبءه تءكد عدم تسجل اي وفاه جراء تلقي لقاح كورونا الاردن وتقول ان جميع المطاعيم فعاله وامنه داعي لان يختار المواطن نوعا معينا المطاعيم الاردن الدستور,2021-04-06 12:04:29,pos,0.45088931918144226
تلقي  لاجء سوري الاردن لقاح كورونا,2021-04-06 11:48:23,neg,0.40795785188674927
داء لقاح مركب شراااع 🎶,2021-04-06 11:19:24,neg,0.43115100264549255
عاجل تلقي  لاجء سوري الاردن لقاح كورونا الاردن,2021-04-06 11:14:01,pos,0.36545079946517944
مهيدات يتم رصد اي اثر جانبي يستوجب ايقاف اي لقاح الاردن  الاردن جريدهالدستورالاردنيه,2021-04-06 10:30:07,neg,0.4015590250492096
مهيدات يتم رصد اي اثر جانبي يستوجب ايقاف اي لقاح الاردن,2021-04-06 10:24:56,neg,0.4752880334854126
مهيدات نرصد يستوجب ايقاف اي لقاح الاردن,2021-04-06 10:14:39,neg,0.45441335439682007
باكستان لقاح كورونا ب دولارا والطوابير بالالاف,2021-04-06 10:13:52,neg,0.769390881061554
مهيدات يتم رصد اي اثر جانبي يستوجب ايقاف اي لقاح الاردن,2021-04-06 10:07:08,neg,0.4752880334854126
مهيدات نرصد يستوجب ايقاف اي لقاح الاردن,2021-04-06 10:06:00,neg,0.45441335439682007
بريطانيا البدء باستخدام لقاح موديرنا الاسبوع الثالث ابريل صحيفهالراي الاردن,2021-04-06 09:58:54,pos,0.40611380338668823
مهيدات يتم رصد اي اثر جانبي يستوجب ايقاف اي لقاح الاردن,2021-04-06 09:47:04,neg,0.4752880334854126
توضيح حول تعليق استخدام او ايقاف اي لقاح لكورونا الاردن  السوسنه كورونا الاردن,2021-04-06 09:35:28,neg,0.4415091872215271
عاجل مهيدات نرصد اثارا تستوجب وقف اي لقاح صحيفهالراي الاردن,2021-04-06 09:24:15,pos,0.5604941844940186
عاجل مهيدات نرصد يستوجب ايقاف اي لقاح الاردن,2021-04-06 09:15:10,neg,0.3832533359527588
عاجل مهيدات نرصد اي اثر جانبي يستوجب ايقاف اي لقاح الاردن  عمون الاردن,2021-04-06 09:12:43,neg,0.4614202082157135
تحتاج معرفته جوازات سفر لقاح كورونا,2021-04-06 08:21:09,neg,0.3764089047908783
سلمان العوده يصاب بوعكه صحيه تلقيه لقاح كورونا,2021-04-06 02:51:16,neg,0.4803932309150696
صحه اربد اقبال متزايد تلقي لقاح كورونا,2021-04-06 00:31:30,neg,0.40668001770973206
اداره الازمات اكثر  الف شخص تلقوا الجرعه الاولى لقاح كورونا,2021-04-05 23:34:23,mixed,0.3661074936389923
البلبيسي وصول  الف جرعه لقاح مضاد لكورونا خلال اسبوع المدينه نيوز,2021-04-05 23:18:47,neg,0.6520814299583435
الف جرعه لقاح كورونا يتوقع وصولها للاردن نهايه الاسبوع,2021-04-05 22:50:39,pos,0.453041136264801
تاجيل المطعوم الثاني لقاحفايزر يعني مزيد عدم الثقه بالحكومه وارباك وتوتر للموطن اين التخطيط,2021-04-03 16:48:38,neg,0.6573513150215149
تلقي اللقاح سيوفر فرصه عمل طالما يوجد وظاءف واغلب الشركات قفلت وفلست ولما يصبح اجباري ان قلتم اختياري السر وراء اللقاح وخاصه ان توفي تلقي اللقاح ونحن نعرفهم جيدااا وربنا اخذ امانته,2021-04-12 23:54:11,neg,0.5155633091926575
اداره الازمات  شخصا تلقوا اللقاح اعلى حصيله يوميه,2021-04-12 22:56:36,neg,0.41017788648605347
همه يوفرولنا اللقاح بالاول وبناخده,2021-04-12 22:36:13,pos,0.3845706284046173
الاثنين  الف شخص تلقوا اللقاح المضاد للفيروس اعلى حصيله يوميه المدينه نيوز,2021-04-12 22:33:30,neg,0.3780063986778259
اخوان اخذت اللقاح وانا حاس حالي مريض او سفر 😶😶,2021-04-12 22:27:46,neg,0.5658600926399231
طريقه عمل اللقاح السينوفارم الطريقه التقليديه لذا اغلى ثمنا الفايزر,2021-04-12 22:26:58,neg,0.46574315428733826
اختراع اللقاح يدل ذكاء الانسان اما اخذه فيدل ذكاء الانسانيه بادره زين بالتعاون منظمه الامم المتحده للطفوله  لمحاربه الوباء,2021-04-12 22:24:42,pos,0.4931226074695587
وزير الاوقاف تلقي اللقاح نهار رمضان يفطر صحيفهالراي الاردن رمضان عاجل,2021-04-12 22:06:24,pos,0.4655108153820038
انقسام المواطنين منغوليا حول اخذ اللقاح الصيني فيديو الاردناليوم,2021-04-12 20:49:52,pos,0.3788532018661499
فكره القيها مسامع الحكومه لماذا يسمح للمنشات يتلقى جميع افرادها اللقاح ان تفتح يشجع الاقبال اللقاح ويخفف الضغوط الاقتصاديه,2021-04-12 15:48:35,mixed,0.35322895646095276
موقع سوريا طول يستطلع اراء عدد اللاجءين السوريين لبنان اذا كانوا يريدون اخذ اللقاح وفيما اذا كانوا سجلوا المنصه الالكترونيه المخصصه لذلك,2021-04-12 15:23:54,mixed,0.429896742105484
الناس حكوا انه مش لازم يكون عنا ثقه باي اشي بنتج المعسكر الشرقي وبتعتمده فقط الدوله الشرقيه بدون نتاءج علميه بحثيه منشوره ومحكمه جهات عالميه محترمه الزملاء خلوهم مجرمين وبدفعوا الناس لعدم اخذ اللقاح وبدهم يقتلوهم,2021-04-12 13:58:27,neg,0.4643203616142273
يعني نفهم هالحكي انو اللقاح وقلته واحد,2021-04-12 12:51:42,neg,0.6750555634498596
🙌 خذاللقاح,2021-04-12 12:46:49,pos,0.3866302967071533
حدا عنده فكره اذا فحص الكورونا اللقاح بطلع ايجابي,2021-04-12 12:20:22,neg,0.5401276350021362
شركس المناعه تكتمل الا بالجرعه الثانيه اللقاح المدينه نيوز,2021-04-12 10:54:25,pos,0.3669802248477936
شركس المناعه تكتمل الا بالجرعه الثانيه اللقاح,2021-04-12 10:01:04,neg,0.44152843952178955
وصلني مسج  اعطوني ٥جيجا نت فور فري عشان اخدت اللقاح 🥰,2021-04-12 09:51:54,neg,0.4916222095489502
حكوا الاول انه اللقاح بمنع الواحد الاصابه بخفف الاعراض,2021-04-12 06:06:09,neg,0.4292207956314087
بسبب عمرو دياب الشرطه تقبض حسن شاكوش القصه,2021-04-06 05:48:31,neg,0.4776112735271454
اللهم امين,2021-04-06 05:48:25,pos,0.521552562713623
,2021-04-06 05:47:53,neg,0.39381372928619385
,2021-04-06 05:47:15,neg,0.39381372928619385
بلغنا رمضان مجبورين مطمءنين 🙏,2021-04-06 05:46:52,pos,0.42416393756866455
,2021-04-06 05:46:30,neg,0.39381372928619385
🙏🙏🙏 اللهم تقبل منا,2021-04-06 05:46:30,pos,0.6821192502975464
,2021-04-06 05:46:11,neg,0.39381372928619385
👌,2021-04-06 05:45:30,mixed,0.6856562495231628
◇ ربنا اصبحنا لڪ شاڪرين عليڪ متوڪلين فاتمم نعمتڪ علينا وعافيتڪ وسترڪ واسعدنا الدنيا والاخرهہ,2021-04-06 05:43:42,pos,0.5141081809997559
احسن,2021-04-06 05:42:20,pos,0.5282875299453735
,2021-04-06 05:42:15,neg,0.39381372928619385
النفس ترجو والاماني جمه والعبد يدعو والكريم كريم,2021-04-06 05:39:26,pos,0.4579646587371826
اللهم اني ظلمت نفسي ظلما كثيرا يغفر الذنوب الا انت فاغفر مغفره عندك وارحمني انك انت الغفور الرحيم💛,2021-04-06 05:37:53,pos,0.6664489507675171
واحشني كلك انت وعيوبك افداك ❤️,2021-04-06 05:37:17,pos,0.7792758345603943
,2021-04-06 05:36:07,neg,0.39381372928619385
صلاه الفجر المسجد الاقصى لايف,2021-04-06 05:35:30,pos,0.5030202269554138
اخشى ان ياخذك مني شخص احمق يستيقظ يوما نومه لاجل تامل صورك,2021-04-06 05:34:55,neg,0.4871496260166168
جند الشيطان قدم وساق يستخدمون الوساءل الغير مقنعه مثل الاستعطاف الغبي لاستدراج الناس للتطعيم ربنا تجعلنا القوم الظالمين ونجنا منهم برحمتك,2021-04-06 05:34:31,neg,0.4974989593029022
شاهد بسبب مفاجاه ميلادها زوجه احمد الفيشاوي تطلب الطلاق,2021-04-06 05:34:23,neg,0.5263690948486328
صباح الخيرات اللوحه اعمال التمعماربه ميس الرازم,2021-04-06 05:33:51,pos,0.44339168071746826
😂😂😂😂😂,2021-04-06 05:32:08,neg,0.8653947710990906
صباح الخير عندي دوام,2021-04-06 05:31:26,mixed,0.41110822558403015
فهمنا ندافع حقوقنا بلز 😍,2021-04-06 05:30:56,pos,0.5626236200332642
سلامااات حبيبه قلبي ❤️,2021-04-06 05:30:52,pos,0.6521596312522888
اول ليله هالفصل يلا,2021-04-06 05:29:58,mixed,0.38269683718681335
تحاول تغير الناس مكان اشخاص ماعجبك او مش مرتاح اسحب حالك واستمتع بحياتكك👌💛 نصيحه لاااا تقتل المتعه ي مسلم😹,2021-04-06 05:29:58,mixed,0.36381471157073975
سهرنا ليال للصباح ننم,2021-04-06 05:29:39,neg,0.4182088375091553
,2021-04-06 05:29:31,neg,0.39381372928619385
😲,2021-04-06 05:28:10,neg,0.8539676666259766
,2021-04-06 05:27:11,neg,0.39381372928619385
اللهم كن معي خطوه بحياتي حول قوه الا ♥️,2021-04-06 05:25:56,pos,0.657698929309845
